Entity,Code,Year,Agriculture,Land-use change and forestry,Waste,Industry,Manufacturing and construction,Transport,Electricity and heat,Buildings,Fugitive emissions,Other fuel combustion,Aviation and shipping
Hungary,HUN,1992,8310000.419616699,1629999.9952316284,3880000.114440918,2119999.885559082,9489999.771118164,7349999.904632568,24649999.618530273,14569999.694824219,1820000.0524520874,1980000.0190734863,409999.9964237213
Hungary,HUN,1993,7940000.057220459,1629999.9952316284,3930000.066757202,2759999.990463257,8890000.343322754,7329999.923706055,24979999.542236328,15489999.771118164,1750000,1559999.942779541,379999.9952316284
Hungary,HUN,1994,7619999.885559082,1620000.0047683716,3960000.0381469727,3589999.9141693115,8399999.618530273,7139999.866485596,24399999.618530273,15539999.961853027,1750000,1970000.0286102295,569999.9928474426
Hungary,HUN,1995,7150000.095367432,1649999.976158142,4000000,2990000.009536743,8319999.694824219,7340000.152587891,24760000.228881836,14670000.076293945,1450000.0476837158,1980000.0190734863,550000.011920929
Hungary,HUN,1996,7750000,1639999.9856948853,4010000.228881836,3450000.047683716,8560000.4196167,7340000.152587891,25100000.381469727,15069999.694824219,1529999.9713897705,2059999.942779541,579999.9833106995
Hungary,HUN,1997,7659999.847412109,1629999.9952316284,4050000.1907348633,3460000.0381469727,6889999.866485596,7769999.980926514,26120000.8392334,13989999.771118164,1460000.0381469727,1779999.9713897705,560000.0023841858
Hungary,HUN,1998,7420000.076293945,1620000.0047683716,4099999.9046325684,3329999.9237060547,6440000.057220459,8649999.618530273,26979999.542236328,13000000,1419999.9570846558,1769999.9809265137,589999.9737739563
Hungary,HUN,1999,7670000.076293945,1620000.0047683716,4159999.8474121094,3309999.942779541,6230000.019073486,9189999.5803833,26639999.389648438,13550000.190734863,1350000.023841858,1799999.9523162842,629999.9952316284
Hungary,HUN,2000,7570000.171661377,1620000.0047683716,4239999.771118164,3829999.9237060547,5780000.20980835,9119999.885559082,23870000.8392334,13520000.457763672,1320000.0524520874,1690000.057220459,709999.9785423279
Hungary,HUN,2001,7769999.980926514,2390000.104904175,4239999.771118164,4090000.1525878906,6019999.980926514,9600000.381469727,24059999.465942383,14439999.5803833,1309999.942779541,1519999.9809265137,660000.0262260437
Hungary,HUN,2002,7360000.133514404,2369999.885559082,4329999.923706055,3519999.9809265137,6070000.171661377,10220000.267028809,22639999.389648438,14420000.076293945,1320000.0524520874,1539999.9618530273,629999.9952316284
Hungary,HUN,2003,7139999.866485596,2329999.9237060547,4400000.095367432,3779999.9713897705,5920000.076293945,10680000.305175781,23639999.389648438,15859999.656677246,1360000.0143051147,1419999.9570846558,610000.0143051147
Hungary,HUN,2004,7539999.961853027,2269999.9809265137,4280000.20980835,4340000.152587891,5829999.923706055,11170000.076293945,21590000.15258789,15869999.885559082,1149999.976158142,1299999.9523162842,699999.988079071
Hungary,HUN,2005,7070000.171661377,2269999.9809265137,4260000.228881836,4389999.866485596,5949999.809265137,12090000.15258789,19700000.762939453,16639999.389648438,1039999.9618530273,1250000,810000.0023841858
Hungary,HUN,2006,7099999.904632568,2279999.9713897705,4190000.057220459,4260000.228881836,5789999.961853027,12920000.076293945,20010000.228881836,15140000.343322754,1019999.9809265137,1250000,819999.9928474426
Hungary,HUN,2007,6989999.771118164,2279999.9713897705,4190000.057220459,3890000.104904175,5699999.809265137,13300000.190734863,20889999.389648438,12460000.038146973,959999.9785423279,1120000.0047683716,750000
Hungary,HUN,2008,7269999.980926514,2259999.990463257,4170000.0762939453,3049999.952316284,5579999.923706055,13239999.771118164,20110000.610351562,12550000.190734863,959999.9785423279,1200000.0476837158,829999.9833106995
Hungary,HUN,2009,6719999.79019165,2259999.990463257,4130000.114440918,2599999.9046325684,4099999.9046325684,13159999.84741211,17010000.228881836,12670000.076293945,899999.9761581421,1000000,709999.9785423279
Hungary,HUN,2010,6570000.171661377,2259999.990463257,4019999.9809265137,2440000.057220459,4380000.114440918,11970000.267028809,17389999.389648438,13369999.885559082,949999.988079071,1149999.976158142,709999.9785423279
Hungary,HUN,2011,6800000.190734863,1340000.033378601,3920000.0762939453,2410000.0858306885,5750000,11130000.114440918,16709999.084472656,12810000.4196167,829999.9833106995,1129999.9952316284,720000.0286102295
Hungary,HUN,2012,6619999.885559082,1340000.033378601,3880000.114440918,2390000.104904175,4989999.771118164,10789999.961853027,15930000.305175781,11359999.656677246,759999.9904632568,889999.9856948853,509999.99046325684
Hungary,HUN,2013,7110000.133514404,1340000.033378601,3640000.104904175,2359999.895095825,5659999.847412109,10069999.694824219,13560000.4196167,10890000.343322754,699999.988079071,1289999.9618530273,500000
Hungary,HUN,2014,7179999.828338623,1340000.033378601,3519999.9809265137,2960000.0381469727,5420000.076293945,11239999.771118164,13359999.656677246,9760000.228881836,740000.0095367432,1389999.9856948853,529999.9713897705
Hungary,HUN,2015,7210000.038146973,1340000.033378601,3460000.0381469727,3299999.952316284,5820000.171661377,12250000,13810000.4196167,10579999.923706055,639999.9856948853,1409999.966621399,540000.0214576721
Hungary,HUN,2016,7400000.095367432,1899999.976158142,3359999.895095825,2700000.047683716,5889999.866485596,12279999.732971191,13989999.771118164,10979999.542236328,709999.9785423279,1570000.0524520874,579999.9833106995
Hungary,HUN,2017,7429999.828338623,1899999.976158142,3309999.942779541,2660000.0858306885,6519999.980926514,13060000.4196167,14449999.809265137,11310000.4196167,709999.9785423279,1470000.0286102295,670000.0166893005
Hungary,HUN,2018,7809999.942779541,1889999.9856948853,3259999.990463257,2640000.104904175,6820000.171661377,13880000.114440918,13779999.732971191,10529999.732971191,720000.0286102295,1570000.0524520874,829999.9833106995
Hungary,HUN,2019,7590000.152587891,1889999.9856948853,3220000.0286102295,2660000.0858306885,6690000.057220459,14710000.038146973,13180000.305175781,10189999.5803833,720000.0286102295,1620000.0047683716,839999.9737739563
Iceland,ISL,1990,689999.9976158142,19999.999552965164,170000.00178813934,560000.0023841858,550000.011920929,649999.9761581421,0,50000.00074505806,9999.999776482582,670000.0166893005,319999.9928474426
Iceland,ISL,1991,689999.9976158142,19999.999552965164,170000.00178813934,469999.9988079071,490000.00953674316,649999.9761581421,0,39999.99910593033,9999.999776482582,699999.988079071,230000.00417232513
Iceland,ISL,1992,670000.0166893005,19999.999552965164,189999.9976158142,239999.99463558197,469999.9988079071,649999.9761581421,0,39999.99910593033,9999.999776482582,759999.9904632568,259999.99046325684
Iceland,ISL,1993,670000.0166893005,19999.999552965164,200000.00298023224,140000.00059604645,479999.98927116394,649999.9761581421,9999.999776482582,39999.99910593033,9999.999776482582,790000.0214576721,289999.99165534973
Iceland,ISL,1994,660000.0262260437,19999.999552965164,219999.9988079071,100000.00149011612,560000.0023841858,680000.0071525574,9999.999776482582,39999.99910593033,9999.999776482582,800000.011920929,300000.01192092896
Iceland,ISL,1995,649999.9761581421,19999.999552965164,230000.00417232513,119999.99731779099,519999.9809265137,629999.9952316284,9999.999776482582,39999.99910593033,9999.999776482582,790000.0214576721,340000.0035762787
Iceland,ISL,1996,660000.0262260437,19999.999552965164,230000.00417232513,100000.00149011612,639999.9856948853,699999.988079071,9999.999776482582,39999.99910593033,9999.999776482582,870000.0047683716,379999.9952316284
Iceland,ISL,1997,670000.0166893005,19999.999552965164,239999.99463558197,180000.00715255737,639999.9856948853,600000.0238418579,9999.999776482582,29999.999329447746,9999.999776482582,839999.9737739563,430000.0071525574
Iceland,ISL,1998,670000.0166893005,19999.999552965164,250000,319999.9928474426,629999.9952316284,629999.9952316284,19999.999552965164,39999.99910593033,9999.999776482582,800000.011920929,509999.99046325684
Iceland,ISL,1999,680000.0071525574,19999.999552965164,250000,319999.9928474426,579999.9833106995,639999.9856948853,39999.99910593033,29999.999329447746,0,779999.9713897705,519999.9809265137
Iceland,ISL,2000,660000.0262260437,19999.999552965164,259999.99046325684,270000.01072883606,769999.9809265137,649999.9761581421,9999.999776482582,29999.999329447746,0,740000.0095367432,620000.0047683716
Iceland,ISL,2001,629999.9952316284,-29999.999329447746,270000.01072883606,219999.9988079071,790000.0214576721,660000.0262260437,9999.999776482582,19999.999552965164,0,660000.0262260437,490000.00953674316
Iceland,ISL,2002,629999.9952316284,-29999.999329447746,270000.01072883606,180000.00715255737,829999.9833106995,660000.0262260437,9999.999776482582,19999.999552965164,0,720000.0286102295,509999.99046325684
Iceland,ISL,2003,620000.0047683716,-29999.999329447746,280000.0011920929,170000.00178813934,779999.9713897705,660000.0262260437,9999.999776482582,19999.999552965164,0,759999.9904632568,519999.9809265137
Iceland,ISL,2004,610000.0143051147,-29999.999329447746,280000.0011920929,159999.9964237213,850000.0238418579,689999.9976158142,9999.999776482582,19999.999552965164,0,730000.0190734863,579999.9833106995
Iceland,ISL,2005,610000.0143051147,-29999.999329447746,270000.01072883606,159999.9964237213,829999.9833106995,689999.9976158142,9999.999776482582,19999.999552965164,0,720000.0286102295,610000.0143051147
Iceland,ISL,2006,639999.9856948853,-29999.999329447746,310000.0023841858,529999.9713897705,750000,920000.0166893005,9999.999776482582,9999.999776482582,0,610000.0143051147,649999.9761581421
Iceland,ISL,2007,649999.9761581421,-29999.999329447746,300000.01192092896,479999.98927116394,709999.9785423279,990000.0095367432,19999.999552965164,9999.999776482582,0,620000.0047683716,709999.9785423279
Iceland,ISL,2008,670000.0166893005,-29999.999329447746,289999.99165534973,569999.9928474426,620000.0047683716,939999.9976158142,9999.999776482582,19999.999552965164,0,569999.9928474426,649999.9761581421
Iceland,ISL,2009,629999.9952316284,-29999.999329447746,280000.0011920929,330000.01311302185,509999.99046325684,910000.0262260437,9999.999776482582,9999.999776482582,0,670000.0166893005,500000
Iceland,ISL,2010,629999.9952316284,-29999.999329447746,280000.0011920929,340000.0035762787,500000,870000.0047683716,0,9999.999776482582,9999.999776482582,600000.0238418579,560000.0023841858
Iceland,ISL,2011,629999.9952316284,-79999.99821186066,259999.99046325684,250000,469999.9988079071,839999.9737739563,0,9999.999776482582,0,569999.9928474426,610000.0143051147
Iceland,ISL,2012,629999.9952316284,-79999.99821186066,230000.00417232513,280000.0011920929,500000,819999.9928474426,0,9999.999776482582,0,550000.011920929,620000.0047683716
Iceland,ISL,2013,610000.0143051147,-79999.99821186066,239999.99463558197,280000.0011920929,550000.011920929,839999.9737739563,9999.999776482582,9999.999776482582,0,660000.0262260437,569999.9928474426
Iceland,ISL,2014,649999.9761581421,-79999.99821186066,239999.99463558197,289999.99165534973,600000.0238418579,839999.9737739563,9999.999776482582,9999.999776482582,9999.999776482582,620000.0047683716,620000.0047683716
Iceland,ISL,2015,660000.0262260437,-79999.99821186066,230000.00417232513,319999.9928474426,519999.9809265137,870000.0047683716,9999.999776482582,9999.999776482582,9999.999776482582,680000.0071525574,810000.0023841858
Iceland,ISL,2016,649999.9761581421,-79999.99821186066,230000.00417232513,289999.99165534973,140000.00059604645,949999.988079071,9999.999776482582,9999.999776482582,0,560000.0023841858,1090000.033378601
Iceland,ISL,2017,660000.0262260437,-79999.99821186066,219999.9988079071,300000.01192092896,129999.99523162842,1009999.9904632568,9999.999776482582,9999.999776482582,0,550000.011920929,1340000.033378601
Iceland,ISL,2018,649999.9761581421,-79999.99821186066,219999.9988079071,310000.0023841858,100000.00149011612,1049999.9523162842,0,9999.999776482582,0,569999.9928474426,1500000
Iceland,ISL,2019,639999.9856948853,-79999.99821186066,219999.9988079071,319999.9928474426,70000.00029802322,1039999.9618530273,0,9999.999776482582,0,550000.011920929,1149999.976158142
India,IND,1990,566530029.296875,-217000000,24540000.915527344,26450000.762939453,151059997.55859375,66019996.643066406,232960006.7138672,89370002.74658203,33950000.76293945,28690000.534057617,5159999.847412109
India,IND,1991,573909973.1445312,-217000000,25190000.534057617,29000000,155289993.2861328,68610000.61035156,260140014.6484375,92410003.66210938,35159999.84741211,33549999.237060547,4909999.847412109
India,IND,1992,580409973.1445312,-217000000,25850000.381469727,30059999.465942383,158770004.27246094,70260002.13623047,279839996.3378906,91839996.33789062,27780000.686645508,33479999.542236328,4989999.771118164
India,IND,1993,587119995.1171875,-217000000,26500000,31899999.618530273,156740005.49316406,70330001.83105469,308200012.20703125,92410003.66210938,25500000,32529998.779296875,5449999.809265137
India,IND,1994,595119995.1171875,-217000000,27159999.84741211,34290000.915527344,166740005.49316406,72650001.5258789,321309997.55859375,97269996.6430664,23569999.69482422,37380001.068115234,5889999.866485596
India,IND,1995,599539978.0273438,-216949996.9482422,32900001.525878906,37389999.38964844,159050003.0517578,80300003.05175781,366549987.79296875,99400001.5258789,25930000.30517578,39540000.915527344,6409999.847412109
India,IND,1996,607059997.5585938,-219429992.67578125,38650001.525878906,41419998.16894531,159449996.9482422,85949996.94824219,389899993.8964844,101500000,26129999.1607666,42119998.931884766,6679999.828338623
India,IND,1997,612429992.6757812,-219649993.89648438,44389999.38964844,45799999.23706055,175809997.55859375,87970001.22070312,403920013.4277344,107410003.66210938,28110000.610351562,45689998.626708984,6619999.885559082
India,IND,1998,619679992.6757812,-219619995.1171875,50139999.38964844,48459999.084472656,185330001.8310547,91019996.6430664,420029998.7792969,105080001.83105469,26809999.465942383,35409999.84741211,6730000.019073486
India,IND,1999,623280029.296875,-218029998.77929688,55880001.068115234,55060001.373291016,190570007.32421875,95639999.38964844,461709991.4550781,108339996.33789062,27149999.618530273,40779998.779296875,7079999.923706055
India,IND,2000,617940002.4414062,-219360000.61035156,61619998.931884766,57479999.54223633,195100006.10351562,97519996.6430664,493440002.44140625,107849998.4741211,27370000.8392334,38900001.525878906,7280000.20980835
India,IND,2001,623039978.0273438,6170000.076293945,62889999.38964844,58290000.915527344,197160003.66210938,97430000.30517578,507630004.8828125,106040000.91552734,27569999.69482422,39630001.068115234,7349999.904632568
India,IND,2002,607049987.7929688,5849999.904632568,64169998.16894531,60700000.76293945,210899993.89648438,100370002.74658203,515890014.6484375,109669998.16894531,28319999.69482422,41450000.76293945,7460000.038146973
India,IND,2003,618710021.9726562,8510000.228881836,65440002.44140625,62509998.3215332,201649993.89648438,102209999.08447266,538830017.0898438,112069999.69482422,29569999.69482422,48389999.38964844,8159999.847412109
India,IND,2004,628330017.0898438,10350000.381469727,66709999.084472656,67199996.94824219,211690002.44140625,110900001.5258789,587429992.6757812,114720001.22070312,30819999.69482422,48680000.30517578,9149999.618530273
